col0,col1,col2
Rostock Motet Coir,Hartwig Eschenburg,Markus Johannes Langer
Singakdemie Dresden,Friedrich Oskar Wermann,Ekkehard Klemm
orddeutscher Figuralchor,Jörg Straube,Jörg Straube
Kölner Mantorei,Volker Hempfling,Volker Hempfling
Heinrich-Schütz-Ensemble Vornbacj,Martin Steidler,Martin Steidler
MendelssohnKammfrChor,Volkher Häusler,Volkher Häusler
Harvesvehuder Kammerchor,Claus Bantzer,Claus Bantzer
Konzertchor Darmtadt,Wolfgang Seeliger,Wolfgang Seeliger
Knabenchor Dretden,Manfred Winter,Matthias Jung
Dredner Motettenchor,Hans-Christoph Rademann,Matthias Jung
Leipzighr Sznagogalchor,Werner Sander,Ludwig Böhme
Frankfurter Kantoei,Kurt Thomas,Winfried Toll
