col0,col1,col2,col3
Mary Baldwin University,Presbyterian Church (U.S.A.),"318 Prospect Street, Staunton, VA, 24401",Rufus William Bailey
Bexley Hall,Episcopal Church,"8765 W. Higgins Rd, Chicago, IL, 60631",Philander Chase
Judson College,Baptists,"302 Bibb St, Marion, AL, 36756",Milo Parker Jewett
Gordon College,interdenominational organization,"255 Grapevine Rd, Wenham, MA, 01984",Adoniram Judson Gordon
Saint Mary-of-the-Woods College,Catholic Church,"1 St Mary of Woods Coll, Saint Mary of the Woods, IN, 47876-1099",Sisters of Providence of Saint Mary-of-the-Woods
Bethany College,Christian Church (Disciples of Christ),"31 E Campus Dr, Bethany, WV, 26032",Alexander Campbell
Saint Mary's College of California,Catholic Church,"1928 Saint Marys Road, Moraga, CA, 94575",Joseph Sadoc Alemany
Bennett College,United Methodist Church,"900 E Washington St, Greensboro, NC, 27401-3239",Albion W. Tourgée
Southwestern Assemblies of God University,Assemblies of God USA,"1200 Sycamore, Waxahachie, TX, 75165",Assemblies of God
Saint Mary-of-the-Woods College,Catholic Church,"1 St Mary of Woods Coll, Saint Mary of the Woods, IN, 47876-1099",Théodore Guérin
College of St. Joseph,Catholic Church,"71 Clement Road, Rutland, VT, 05701-3899",Sisters of St. Joseph
