col0,col1,col2,col3,col4
Isle of Wight Studio School,Isle of Wight,United Kingdom,2014-01-01,studio school
Studio West,City of Newcastle upon Tyne,United Kingdom,2014-01-01,studio school
Parkside Studio College,London Borough of Hillingdon,United Kingdom,2012-01-01,studio school
Bicester Technology Studio,Oxfordshire,United Kingdom,2016-09-01,secondary school
Logic Studio School,London Borough of Hounslow,United Kingdom,2016-09-01,secondary school
Mendip Studio School,Bath and North East Somerset,United Kingdom,2015-09-01,secondary school
De Salis Studio College,London Borough of Hillingdon,United Kingdom,2014-09-01,secondary school
Sir Frank Whittle Studio School,Leicestershire,United Kingdom,2014-09-01,secondary school
The Studio School Liverpool,Liverpool,United Kingdom,2013-09-02,secondary school
Chester International School,Cheshire West and Chester,United Kingdom,2017-09-01,secondary school
Space Studio West London,London Borough of Hounslow,United Kingdom,2015-09-01,secondary school
Space Studio Banbury,Oxfordshire,United Kingdom,2014-09-01,secondary school
Scott Medical and Healthcare College,City of Plymouth,United Kingdom,2017-09-01,secondary school
IKB Academy,Bath and North East Somerset,United Kingdom,2015-09-01,secondary school
Atrium Studio School,Devon,United Kingdom,2015-09-01,secondary school
