col0,col1,col2
Communauté de communes Lyons Andelle,21185,30
Communauté de communes Seine et Aube,10357,25
Communauté de communes Couserans-Pyrénées,30819,94
Communauté de communes des Portes d’Ariège Pyrénées,41004,35
Communauté de communes Ardèche Rhône Coiron,22919,15
Communauté de communes Thelloise,61207,40
Communauté de communes de l'Oise Picarde,21753,52
Communauté de communes interrégionale Aumale - Blangy-sur-Bresle,22320,44
Communauté de communes Bray-Eawy,26122,46
Communauté de communes du Pays Créçois,36752,19
Community of communes of Nivernais Bourbonnais,5668,9
Communauté de communes du Kreiz-Breizh,19356,23
Communauté de communes Cœur de France,19260,19
Communauté de communes du Cap Corse,6923,18
Communauté de communes du Pays de Mortagne,28783,11
Communauté de communes du Pays de Mortagne-au-Perche,14483,33
Communauté de communes les Trois Provinces,5325,11
Communauté de communes des Portes du Luxembourg,20778,50
communauté de communes des Portes de l'Entre Deux Mers,21275,11
communauté de communes des Falaises du Talou,24132,24
