col0,col1,col2
India national rugby union team,rugby union,India
New Zealand national under-20 rugby union team,rugby union,New Zealand
New Zealand national rugby union team,rugby union,New Zealand
Argentina national rugby union team,rugby union,Argentina
Australia national rugby union team,rugby union,Australia
Serbia national rugby union team,rugby union,Serbia
Armenia national rugby union team,rugby union,Armenia
Chile national rugby union team,rugby union,Chile
South Africa national rugby union team,rugby union,South Africa
Kazakhstan national rugby union team,rugby union,Kazakhstan
Georgia national rugby union team,rugby union,Georgia
Cyprus national rugby union team,rugby union,Republic of Cyprus
Andorra national rugby union team,rugby union,Andorra
Azerbaijan national rugby union team,rugby union,Azerbaijan
Bosnia and Herzegovina national rugby union team,rugby union,Bosnia and Herzegovina
Croatia national rugby union team,rugby union,Croatia
Romania national under-20 rugby union team,rugby union,Romania
Romania national rugby union team,rugby union,Romania
Czech Republic national rugby union team,rugby union,Czech Republic
Ukraine national rugby union team,rugby union,Ukraine
