col0,col1,col2,col3
Civic Coalition,Elisa Carrió,Argentina,Elisa Carrió
Communist Party of Kampuchea,Pol Pot,Cambodia,Son Ngoc Minh
Centre Party,Yitzhak Mordechai,Israel,Roni Milo
European Solidarity,Vitaliy Klitschko,Ukraine,Petro Poroshenko
National Democratic Party,Hosni Mubarak,Egypt,Anwar Sadat
Unity,Sergey Shoygu,Russia,Vladimir Putin
United National Movement,Mikheil Saakashvili,Georgia,Mikheil Saakashvili
Arab Socialist Union,Gamal Abdel Nasser,Egypt,Gamal Abdel Nasser
Party of Democratic Kampuchea,Pol Pot,Cambodia,Pol Pot
New Right,Naftali Bennett,Israel,Naftali Bennett
Justice and Development Party,Recep Tayyip Erdoğan,Turkey,Recep Tayyip Erdoğan
Ustaše,Ante Pavelić,Independent State of Croatia,Ante Pavelić
National League for Democracy,Aung San Suu Kyi,Myanmar,Aung San Suu Kyi
Democratic Party of Serbia,Vojislav Koštunica,Serbia,Vojislav Koštunica
National Socialist Workers' Party,Sven Olov Lindholm,Sweden,Sven Olov Lindholm
Whig Party,Henry Clay,United States of America,Henry Clay
Russian People's Democratic Union,Mikhail Kasyanov,Russia,Mikhail Kasyanov
Aam Aadmi Party,Arvind Kejriwal,India,Arvind Kejriwal
Yisrael Beiteinu,Avigdor Lieberman,Israel,Avigdor Lieberman
Fiji First Party,Frank Bainimarama,Fiji,Frank Bainimarama
