col0,col1,col2
Faculdades Adamantinenses Integradas,1964-01-01,municipal administration
Universidade de Taubaté,1973-09-03,municipal administration
Universidade Municipal de São Caetano do Sul,1968-08-01,municipal administration
University of the State of Amazonas,2001-01-01,Ministry of Education
Universidade do Estado do Rio Grande do Norte,1968-09-28,state government
Mato Grosso State University,1993-01-01,state government
URCA,1986-06-09,state government
State University of Piauí,1984-01-01,state government
Rio Grande do Sul State University,2001-07-10,state government
State University of Maranhão,1987-03-25,state government
State University of Roraima,2005-11-10,state government
Mato Grosso do Sul State University,1993-12-22,state government
Goiás State University,1999-01-01,state government
Universidade Estadual de Alagoas,1970-10-13,state government
