col0,col1,col2
Tankersley Tavern,place listed on the National Register of Historic Places,Rockbridge County
Yates Tavern,place listed on the National Register of Historic Places,Pittsylvania County
Tinsley Tavern,place listed on the National Register of Historic Places,Goochland County
Tanglewood,place listed on the National Register of Historic Places,Goochland County
Powell's Tavern,place listed on the National Register of Historic Places,Goochland County
Carter's Tavern,place listed on the National Register of Historic Places,Halifax County
DeVault Tavern,place listed on the National Register of Historic Places,Washington County
Snodgrass Tavern,place listed on the National Register of Historic Places,Berkeley County
Woodstock Hall Tavern,place listed on the National Register of Historic Places,Albemarle County
D. S. Tavern,place listed on the National Register of Historic Places,Albemarle County
Boyd Tavern,place listed on the National Register of Historic Places,Albemarle County
Fairfax Arms,place listed on the National Register of Historic Places,Fairfax County
Sycamore Tavern,NRHP contributing property,Hanover County
Boykin's Tavern,place listed on the National Register of Historic Places,Isle of Wight County
Estey Tavern,place listed on the National Register of Historic Places,Middleton
Cooper-Davenport Tavern Wing,place listed on the National Register of Historic Places,Somerville
Fraunces Tavern,place listed on the National Register of Historic Places,Manhattan
The Tavern,place listed on the National Register of Historic Places,Arkansas
Old Rose Tree Tavern,place listed on the National Register of Historic Places,Pennsylvania
Defibaugh Tavern,place listed on the National Register of Historic Places,Pennsylvania
