col0,col1,col2,col3
Sky 2017,2017-01-01,Sky,Sky 2018
Katusha-Alpecin 2017,2017-01-01,Katusha-Alpecin,Katusha-Alpecin 2018
2016 Geumsan Insam Cello,2016-01-01,Geumsan Insam Cello,2017 Geumsan Insam Cello
2011 Team Ringeriks-Kraft season,2011-01-01,Ringeriks-Kraft,2012 Team Ringeriks-Kraft Look season
Plussbank Cervélo 2011,2011-01-01,Plussbank Cervélo,Plussbank-BMC 2012
2008 Team High Road Women season,2008-01-01,Columbia Women,2009 Team Columbia-High Road Women season
Massi-Kuwait Project 2016,2016-01-01,Massi-Kuwait Project,Massi-Kuwait Cycling Project 2017
Kolss-BDC 2016,2016-01-01,Kolss-BDC,Kolss 2017
Bridgestone Anchor 2016,2016-01-01,Bridgestone Anchor,Bridgestone Anchor 2017
Lvshan Landscape 2016,2016-01-01,Lvshan Landscape,2017 Yunnan Lvshan Landscape–Taishan Pardus
Hainan Jilun-Shakeland 2016,2016-01-01,Hainan Jilun-Shakeland,2017 Hainan Jilun Cycling Team
Weber Shimano Ladies Power 2016,2016-01-01,Weber Shimano Ladies Power,Weber Shimano Ladies Power 2017
Visit Dallas DNA 2016,2016-01-01,Visit Dallas DNA,Visit Dallas DNA 2017
Top Girls Fassa Bortolo 2016,2016-01-01,Top Girls Fassa Bortolo,Top Girls Fassa Bortolo 2017
Team WNT 2016,2016-01-01,Team WNT,Team WNT 2017
Tibco-Silicon Valley Bank 2016,2016-01-01,Tibco-Silicon Valley Bank,Tibco-Silicon Valley Bank 2017
Topsport Vlaanderen-Etixx 2016,2016-01-01,Topsport Vlaanderen-Etixx,Sport Vlaanderen-Etixx 2017
Servetto Footon 2016,2016-01-01,Servetto Footon,Servetto Giusta 2017
Rally 2016,2016-01-01,Rally,Rally 2017
Parkhotel Valkenburg Continental 2016,2016-01-01,Parkhotel Valkenburg,Parkhotel Valkenburg-Destil 2017
