col0,col1,col2
Cathedral of the Dormition,Moscow Eparchy,1700-01-01
"Trinity Church, Pervitino",Diocese of Tver and Kashin,1794-01-01
"Saint Seraphim Cathedral, Kirov",Diocese of Vyatka and Slobodskoy,1904-01-01
"Category:Alexander Nevsky Church, Sudogda",Diocese of Vladimir and Suzdal,1870-01-01
St. Barbara Church,Diocese of Rostov and Novocherkassk,1884-01-01
St. John the Evangelist Church,Diocese of Rostov and Novocherkassk,1901-01-01
"St. Nicholas' Church (Nikolaevka, Rostov Oblast)",Diocese of Rostov and Novocherkassk,1850-01-01
Church of the Transfiguration,Diocese of Rostov and Novocherkassk,1910-01-01
Church of the Transfiguration,Diocese of Rostov and Novocherkassk,1861-01-01
"Church of the Dormition of the Theotokos, Nedvigovka",Diocese of Rostov and Novocherkassk,1914-01-01
"St. Alexander Nevsky's Church, Novocherkassk",Diocese of Rostov and Novocherkassk,1896-01-01
"Church of Mid-Pentecost, Rostov-on-Don",Diocese of Rostov and Novocherkassk,1996-01-01
Sts. Peter and Paul Church,Diocese of Rostov and Novocherkassk,1751-01-01
"Church of the Dormition of the Theotokos, Aksai",Diocese of Rostov and Novocherkassk,1822-01-01
