col0,col1,col2
École pour l'informatique et les techniques avancées,16471407,1789
Institut National des Sciences Appliquées de Rouen,39000000,2500
Groupe INSA,300000000,15000
Institut National des Sciences Appliquées de Toulouse,32698480,2534
Institut national des sciences appliquées de Strasbourg,15783496,1984
École Polytechnique,46000000,2316
"École spéciale des travaux publics, du bâtiment et de l'industrie",21257548,2429
Institut Polytechnique des Sciences Avancées,14337000,1707
École Centrale de Lyon,45000000,1468
The Limoges Computer Sciences Engineering School,4000000,418
ENSAIT,1786495,350
École d'ingénieurs Paoli Tech,889100,55
École d'ingénieurs Denis-Diderot,123670,160
