col0,col1,col2,col3
University of Picardie Jules-Verne,26721,1970-01-01,France
Grenoble Alpes University,60000,2016-01-01,France
Le Mans University,10117,1977-01-01,France
University of La Réunion,13472,1982-01-01,France
University of Franche-Comté,24291,1423-01-01,France
University of Montpellier,47000,1289-01-01,France
University of New Caledonia,2542,1987-01-01,France
University of Rennes 1,27464,1970-01-01,France
Panthéon-Assas University,16221,1971-01-01,France
University of Poitiers,25078,1431-01-01,France
Jean Monnet University,18982,1969-03-27,France
Blaise Pascal University,14000,1976-01-01,France
