col0,col1,col2
Bibliographisches Institut,1826-01-01,Joseph Meyer
Springer Science+Business Media,1842-01-01,Julius Springer
Akademie Verlag,1946-01-01,German Academy of Sciences at Berlin
MIT Press,1932-01-01,James Rhyne Killian
Thames & Hudson,1949-01-01,Walter Neurath
Edwin Mellen Press,1972-01-01,Herbert Richardson
"David R. Godine, Publisher",1970-01-01,David R. Godine
Znanie,1898-01-01,Konstantin Pyatnitsky
Fawcett Publications,1919-01-01,Wilford Fawcett
Calmann-Lévy,1836-01-01,Calmann Lévy
Chatto & Windus,1855-01-01,John Camden Hotten
Companhia das Letras,1986-01-01,Luiz Schwarcz
Encounter Books,1997-01-01,Peter Collier
Tyndale House,1962-01-01,Kenneth N. Taylor
WSOY,1878-01-01,Werner Söderström
Regnery Publishing,1947-01-01,Henry Regnery
George Bell & Sons,1839-01-01,George Bell
Edizioni Il Polifilo,1959-01-01,Alberto Vigevani
"DC Comics, Inc.",1934-01-01,Malcolm Wheeler-Nicholson
J'ai Lu,1958-01-01,Frédéric Ditis
