col0,col1,col2
Central City Opera,Central City Opera House,Central City
Štátna opera Banská Bystrica,Národný dom,Banská Bystrica
Santa Fe Opera,Santa Fe Opera Theater,Santa Fe
Opera San José,California Theater,San Jose
Michigan Opera Theatre,Detroit Opera House,Detroit
New York City Opera,David H. Koch Theater,Manhattan
Bavarian State Opera,National Theatre Munich,Munich
Opéra national de Bordeaux,Grand Théâtre de Bordeaux,Bordeaux
English National Opera,London Coliseum,London
LA Opera,Dorothy Chandler Pavilion,Los Angeles
