col0,col1,col2
Our Lady of Smolensk church,Moscow Eparchy,1697-01-01
Church of Saint Simeon Stylite (Veliky Ustyug),Moscow Eparchy,1725-01-01
Church of Saint Michael (Arhangelskoe),Moscow Eparchy,1801-01-01
Church of the Protection of the Theotokos,Moscow Eparchy,1701-01-01
"Stephen's Church, Uglyanets",Diocese of Voronezh,1645-01-01
Church of the Holy Mandylion (Voronezh),Diocese of Voronezh,1744-01-01
"Church of the Protection of the Theotokos (Otradnoye, Novousmansky District)",Diocese of Voronezh,1893-01-01
Sretenia Gospodnya Church (Vologda),Diocese of Vologda and Veliky Ustyug,1731-01-01
Nativity of Our Lord Church,Diocese of Vologda and Veliky Ustyug,1667-01-01
Church of the Decapitation of Saint John in Suzdal,Diocese of Vladimir and Suzdal,1720-01-01
"Ascension monastery, Velikiye Luki",Diocese of Pskov and Velikiye Luki,1800-01-01
Saint Nicholas Church (Kungur),Diocese of Perm,1873-01-01
