col0,col1,col2
"Uniwersytet Jagielloński. Wydział Fizyki, Astronomii i Informatyki Stosowanej",Jagiellonian University,2003-01-01
"Faculty of Psychology, University of Warsaw",University of Warsaw,1919-01-01
Department of Political Science and International Studies at the University of Warsaw,University of Warsaw,1975-01-01
Shariatpur Government College,National University Bangladesh,1978-01-01
Academy of Fine Arts Sarajevo,University of Sarajevo,1972-01-01
SWPS University Faculty of Psychology,SWPS University of Social Sciences and Humanities,2001-01-01
Uniwersytet Gdański - Faculty of Management,University of Gdańsk,1970-01-01
Uniwersytet Szczeciński. Wydział Zarządzania i Ekonomiki Usług,University of Szczecin,1999-01-01
Politechnika Gdańska. Wydział Zarządzania i Ekonomii,Gdańsk University of Technology,1993-01-01
Institute for Comparative Media and Communication Studies,Austrian Academy of Sciences,2013-01-01
Faculty of Theology of the University of Zurich,University of Zurich,1833-01-01
Faculté des sciences sociales de l'Université Laval,Université Laval,1938-01-01
Faculté des sciences infirmières de l'Université Laval,Université Laval,1967-01-01
Institute of Western and Southern Slavic Studies,University of Warsaw,1969-01-01
Highland Theological College,University of the Highlands and Islands,1994-01-01
Oxford University Department for Continuing Education,University of Oxford,1850-01-01
Rajamangala University of Technology Krungthep,Rajamangala University of Technology Thanyaburi,2005-01-01
Hong Kong Design Institute,Vocational Training Council,2007-01-01
Intercollegiate Faculty of Biotechnology of University of Gdańsk and Medical University of Gdańsk,University of Gdańsk,1993-01-01
Barcelona school of agricultural engineering,Polytechnic University of Catalonia,1911-01-01
