col0,col1,col2,col3
Delegation of the European Union to Guinea,Conakry,European Union,Guinea
Tel Aviv Branch Office of the Embassy of the United States,Tel Aviv,"Embassy of the United States, Jerusalem",Israel
Consulate of the United Kingdom in El Salvador,Sonsonate,United Kingdom of Great Britain and Ireland,El Salvador
Ambassy of Italy in Caracas,Caracas,Italy,Venezuela
Polish Institute in New Delhi,Delhi,Poland,India
Polish Institute in Tbilisi,Tbilisi,Poland,Georgia
Delegation of European Union to Albania,Tirana,European Union,Albania
Delegation of the European Union to Moldova,Chișinău,European Union,Moldova
"Embassy of Germany, Tallinn",Tallinn City,Germany,Estonia
"Embassy of Yugoslavia, Berlin",Mitte,Yugoslavia,Germany
"representative office of Northern Cyprus, Berlin",Berlin,Turkish Republic of Northern Cyprus,Germany
Polish Institute in Düsseldorf,Düsseldorf,Poland,Germany
"Consular Agency of Poland, Smolensk",Smolensk,Poland,Russia
"Representative of the European Union, London",London,European Union,United Kingdom
Permanent Representation of Poland to the Council of Europe,Strasbourg,Poland,France
Rhodesian mission in Lisbon,Lisbon,Rhodesia,Portugal
Polish Institute in Vienna,Vienna,Poland,Austria
Polish Institute in Rome,Rome,Poland,Italy
