col0,col1,col2,col3
Georges V - François 1er,Smovengo,8th arrondissement of Paris,22
Commandant Rivière,Smovengo,8th arrondissement of Paris,27
Artois - Berri,Smovengo,8th arrondissement of Paris,23
Champs-Élysées - Bassano,Smovengo,8th arrondissement of Paris,25
Clapeyron - Moscou,Smovengo,8th arrondissement of Paris,15
Messine - Place du Pérou,Smovengo,8th arrondissement of Paris,12
Lisbonne - Monceau,Smovengo,8th arrondissement of Paris,33
Marceau - Chaillot,Smovengo,8th arrondissement of Paris,21
Batignolles - Rome,Smovengo,8th arrondissement of Paris,15
Marceau - Président Wilson,Smovengo,8th arrondissement of Paris,32
Alfred de Vigny - Place du Général Brocard,Smovengo,8th arrondissement of Paris,33
Matignon - Faubourg Saint-Honoré,Smovengo,8th arrondissement of Paris,36
Rome - Provence,Smovengo,8th arrondissement of Paris,30
Monceau - Malesherbes,Smovengo,8th arrondissement of Paris,38
