col0,col1,col2
Telefónica de Argentina,telecommunications industry,Argentina
AUTRONIC,electrical engineering,Czech Republic
Freenet AG,telecommunications industry,Germany
Bastei Lubbe,publisher,Germany
Bionicon,production,Germany
Friedrich Krupp AG,heavy industry,Germany
Wolfsburg AG,automotive industry,Germany
10tacle Studios,software,Germany
Vega Radio Engineering Corporation,aerospace industry,Russia
Uralsib,financial services,Russia
Krasnoyarsk machine-building plant,Arms industry,Russia
Izhorskiye Zavody,mechanical engineering,Russia
Lafarge,building material,France
Zur Rose AG,logistics,Switzerland
Sulzer,mechanical engineering,Switzerland
Geox,textile industry,Italy
Tod's S.p.A.,textile,Italy
PKP Polskie Linie Kolejowe,rail transport,Poland
Kumagawa Railroad Yunomae Line,railway,Japan
