col0,col1,col2
Fredericks Goldman Jones,CBS Disques,middle of the road
Il Volo,Geffen Records,operatic pop
Paul Colman Trio,Essential Records,contemporary Christian music
Frères Morvan,Coop Breizh,music of Brittany
The Rowans,Columbia Records,country rock
Clique Girlz,Interscope Records,pop rock
Poloroid,Telstar Records,trip hop
Trio,Mercury Records,new wave
Luv',Philips Records,disco
Arabesque,EMI,disco
OMG Girlz,Grand Hustle Records,rhythm and blues
The Ikettes,Atlantic Records,rhythm and blues
Mountain Man,Partisan Records,independent music
The Lettermen,Capitol Records,pop music
O-Zone,Polydor Records,pop music
C-Side,Imani Entertainment,hip hop music
Danko Jones,Bad Taste Records,rock music
Enanitos Verdes,Sony Music,rock music
Reuben,Hideous Records,alternative rock
Doug Anthony All Stars,CBS Records,alternative rock
