col0,col1,col2
Amica Wronki,2007-01-01,Gmina Wronki
Piacenza Calcio,2012-01-01,Piacenza
FC Grün-Weiß Wolfen,2011-01-01,Bitterfeld-Wolfen
Eintracht Nordhorn,2015-01-01,Nordhorn
FC Bremerhaven,2012-01-01,Bremerhaven
FK Polonija Vilnius,2014-01-01,Vilnius
SV Yeşilyurt,2007-01-01,Berlin
FCM Bacău,2014-01-01,Bacău
FC Olimpia Satu Mare,2018-01-01,Satu Mare
FC Dacia Chișinău,2017-01-01,Chișinău
Beerschot AC,2013-01-01,Antwerp
FC Volga Nizhny Novgorod,2016-01-01,Nizhny Novgorod
C.D. Chivas USA,2014-01-01,Los Angeles
Spandauer SV,2014-01-01,Berlin
New York Cosmos,1985-01-01,New York City
FBK Kaunas,2012-01-01,Kaunas
Giulianova Calcio,2012-01-01,Giulianova
Lituania Tilsit,1929-01-01,Sovetsk
VfR Pforzheim,2010-06-30,Pforzheim
KTSV Preussen 1855 Krefeld,1971-01-01,Krefeld
