col0,col1,col2,col3
Montenegro national basketball team,2006-01-01,Zvezdan Mitrović,basketball
France national basketball team,1933-01-01,Vincent Collet,basketball
Croatia national basketball team,1992-01-01,Veljko Mršić,basketball
Russia national basketball team,1992-01-01,Sergei Bazarevich,basketball
Argentina national basketball team,1921-01-01,Sergio Hernández,basketball
South Korea national basketball team,1947-01-01,Hur Jae,basketball
Czech Republic national basketball team,1993-01-01,Ronen Ginzburg,basketball
United States men's national basketball team,1934-01-01,Jeff Van Gundy,basketball
Spain men's national basketball team,1934-01-01,Sergio Scariolo,basketball
Germany national basketball team,1934-01-01,Henrik Rödl,basketball
Serbia national football team,2006-01-01,Mladen Krstajić,association football
Montenegro women's national basketball team,2006-01-01,Jelena Škerović,basketball
Finland national basketball team,1939-01-01,Henrik Dettmann,basketball
