col0,col1,col2,col3
University of North Carolina at Chapel Hill,University of North Carolina,"103 South Bldg Cb 9100, Chapel Hill, NC, 27599",WUNC
"University of California, Berkeley",University of California,"200 California Hall, Berkeley, CA, 94720",Levine-Fricke Field
University of Virginia,Monticello and the University of Virginia in Charlottesville,"1827 University Avenue, Charlottesville, VA, 22903-2628",Klöckner Stadium
"University of California, Davis",University of California,One Shields Avenue,KDVS
University of North Carolina at Chapel Hill,University of North Carolina,"103 South Bldg Cb 9100, Chapel Hill, NC, 27599",Fetzer Field
"University of California, Berkeley",University of California,"200 California Hall, Berkeley, CA, 94720",Evans Diamond
University of Virginia,Monticello and the University of Virginia in Charlottesville,"1827 University Avenue, Charlottesville, VA, 22903-2628",Davenport Field
University of North Carolina at Chapel Hill,University of North Carolina,"103 South Bldg Cb 9100, Chapel Hill, NC, 27599",Carmichael Arena
"University of California, Berkeley",University of California,"200 California Hall, Berkeley, CA, 94720",California Field
University of North Carolina at Chapel Hill,University of North Carolina,"103 South Bldg Cb 9100, Chapel Hill, NC, 27599",Bynum Gymnasium
"University of California, Davis",University of California,One Shields Avenue,Aggie Field
