col0,col1,col2
Illuminate 2018,United States of America,Georgia Christie
Storey Racing 2018,United Kingdom,Neah Evans
Servetto-Stradalli Cycle 2018,Italy,Anna Potokina
2018 Top Girls Fassa Bortolo season,Italy,Beatrice Rossato
2018 Eurotarget-Bianchi-Vitasana season,Italy,Arianna Fidanza
Biehler Pro Cycling 2019,Kingdom of the Netherlands,Henrietta Colborne
Swapit Agolico 2019,Mexico,Maria Jose Vargas
Parkhotel Valkenburg-Destil 2019,Netherlands,Nina Buysman
CCC-Liv 2019,Netherlands,Marta Lach
Doltcini-Van Eyck Sport 2019,Belgium,Bryony van Velzen
Mitchelton-Scott 2019 women's team,Australia,Jessica Allen
Drops 2019,United Kingdom,Abby-Mae Parkinson
Tibco-Silicon Valley Bank 2019,United States of America,Rebecca Durrell
Centre mondial du cyclisme féminin 2019,Switzerland,Marlen Reusser
Eneicat Cycling Team 2019,Spain,Varvara Fasoi
Health Mate-Ladies Team 2019,Belgium,Veronika Kormos
2019 Team Illuminate,United States of America,Jessenia Meneses
Memorial Santos-Fupes 2019,Brazil,Flávia Oliveira
2019 Lviv Women,Ukraine,Hanna Solovey
Eurotarget-Bianchi-Vitasana 2019,Italy,Clemilda Fernandes
