col0,col1,col2,col3
Yesha Council,1980-01-01,Ramat Eshkol,Israel
IsraAid,2001-01-01,Tel Aviv District,Israel
Indian Music Industry,1936-02-28,Mumbai,India
Friends of Parks,1993-01-01,Adelaide,Australia
Weitblick,2008-01-01,Berlin,Germany
European Association of Nuclear Medicine,1985-01-01,Vienna,Austria
Central Association of the Finnish Associations of Peace,1906-01-01,Kontinkangas,Finland
Sulasol,1922-04-02,Kannelmäki,Finland
Confederation of Unions for Academic Professionals in Finland,1950-12-14,Itä-Pasila,Finland
Kepa,1985-01-01,Vallila,Finland
Finnish Lifeboat Institution,1897-01-01,Kaivopuisto,Finland
National Union of University Students in Finland,1921-01-01,Kamppi,Finland
pharma.be,1966-10-26,Brussels,Belgium
