col0,col1,col2,col3,col4
1961 Japan national football team,1961-01-01,association football,Japan national football team,men's association football
1960 Japan national football team,1960-01-01,association football,Japan national football team,men's association football
1959 Japan national football team,1959-01-01,association football,Japan national football team,men's association football
1958 Japan national football team,1958-01-01,association football,Japan national football team,men's association football
1956 Japan national football team,1956-01-01,association football,Japan national football team,men's association football
1955 Japan national football team,1955-01-01,association football,Japan national football team,men's association football
1954 Japan national football team,1954-01-01,association football,Japan national football team,men's association football
1951 Japan national football team,1951-01-01,association football,Japan national football team,men's association football
1940 Japan national football team,1940-01-01,association football,Japan national football team,men's association football
1936 Japan national football team,1936-01-01,association football,Japan national football team,men's association football
1934 Japan national football team,1934-01-01,association football,Japan national football team,men's association football
1930 Japan national football team,1930-01-01,association football,Japan national football team,men's association football
1927 Japan national football team,1927-01-01,association football,Japan national football team,men's association football
1925 Japan national football team,1925-01-01,association football,Japan national football team,men's association football
