col0,col1,col2,col3
Melvin J. Berman Hebrew Academy,Montgomery County,"13300 Arctic Ave, Rockville, MD 20853-3012",1943-09-22
Washington Christian Academy,Montgomery County,"16227 Batchellors Forest Road, Olney, MD 20832",1960-01-01
The Delphian School,Yamhill County,"20950 SW Rock Creek RoadSheridan, Oregon, Yamhill County, 97378, United States",1976-01-01
"St Columban's College, Caboolture",Queensland,100 McKean Street,1928-01-01
St Mary's Cathedral College,New South Wales,2 St Mary's Road,1824-01-01
The John Cooper School,Texas,"One John Cooper Drive, The Woodlands, TX 77381",1988-01-01
Immaculate Heart High School,Los Angeles,"5515 Franklin Avenue, Los Angeles, California 90028",1906-01-01
La Lumiere School,La Porte,6801 North Wilhelm Road,1963-01-01
Santa Isabel College Manila,Ermita,210 Taft Avenue,1632-01-01
St. Andrew's School,Chatham County,"601 Penn Waller Road, Savannah, GA 31410",1978-01-01
