col0,col1,col2
Apostolic Nunciature to Belarus,Minsk,Belarus
Apostolic Nuncio to Bavaria,Munich,Germany
Apostolic Nunciature to Russia,Moscow,Russia
Apostolic Nunciature to Brazil,Brasília,Brazil
Apostolic Nunciature to France,Paris,France
Apostolic Nunciature to Ethiopia,Addis Ababa,Ethiopia
Apostolic Nunciature to Egypt,Cairo,Egypt
Apostolic Nunciature to Portugal,Lisbon,Portugal
Apostolic Nunciature to Switzerland,Bern,Switzerland
Apostolic Nunciature to Sweden,Djursholm,Sweden
Apostolic Nunciature to the United States,"Washington, D.C.",United States of America
Apostolic Nunciature to Spain,Madrid,Spain
Apostolic Nunciature to Sudan,Khartoum North,Sudan
Apostolic Nunciature to Rwanda,Kigali,Rwanda
Apostolic Nunciature to Uganda,Kampala,Uganda
Apostolic Nunciature to Nigeria,Abuja,Nigeria
Apostolic Nunciature to Morocco,Rabat,Morocco
Apostolic Nunciature to Zimbabwe,Harare,Zimbabwe
Apostolic Nunciature to Zambia,Lusaka,Zambia
Apostolic Nunciature to South Korea,Seoul,South Korea
