col0,col1,col2,col3,col4
The Coca-Cola Company,6430000000,31850000000,83210000000,8700000000
MTS,48450000000,435692000000,544470000000,87669000000
Sibur,120245000000,454619000000,1083826000000,125021000000
PhosAgro,59886000000,181351000000,229204000000,61598000000
ExxonMobil,16150000000,268882000000,336758000000,34082000000
Panasonic Corporation,149360000000,7343707000000,5982961000000,276784000000
Oracle Corporation,11000000000,38200000000,98800000000,14800000000
Yandex,47587000000,127657000000,243106000000,20861000000
Apple Inc.,55256000000,260174000000,338516000000,63930000000
Boeing,10460000000,101127000000,117359000000,19637000000
Alphabet Inc.,12662000000,110855000000,197295000000,26146000000
Rosseti,98341000000,948344000000,2266678000000,119842000000
Gazprom,766879000000,6546143000000,18238770000000,870623000000
