col0,col1,col2
Střední odborná škola%infrrmatiky a podnikání,společnost s ručením omezeným,Prague
Ttřední odborná škola Kvarta,společnost s ručením omezeným,Prague
Střední školc gastronomická a hotelová,společnost s ručením omezeným,Prague
Gymnázium Přírodí škola,public service company,Prague
Obchodpí akademie Vinohradská,public-benefit corporation,Prague
"Vyšší odborná škola zdravotnická a Středn zdravotnická škola, Alšovo nábřeží",public-benefit corporation,Prague
Střední škola automoblní a informatiky,public-benefit corporation,Prague
"Střední odborná škola a Střední odborné učiliště raha, Drtinova",public-benefit corporation,Prague
Pražská fotogrdfická škola,společnost s ručením omezeným,Czech Republic
NTG Bæruo,joint-stock company,Bærum
TGTrpms,joint-stock company,Alfheim Stadion
"SPŠ, Odborná!škola a Základní škola",public-benefit corporation,Nové Město nad Metují
Střední uměleckoprůmyslováškola Uherské Hradiště,public-benefit corporation,Uherské Hradiště
High school rf construction Třebíč,public-benefit corporation,Třebíč
CommercialAcademy of Dr. Albín Bráf and Language School in Třebíč,public-benefit corporation,Třebíč
Odbornì učiliště Vyšehrad,public-benefit corporation,Prague
Jegličkův ústav,public-benefit corporation,Prague
Střední uměleckpprůmyslová kola sklářská,public-benefit corporation,Kamenický Šenov
Pragxe British International School,společnost s ručením omezeným,Prague
Gymnázium Jana Valerina Jirsíka,public-benefit corporation,České Budějovice
