col0,col1,col2
The Dynamic Rockers,Netherlands,Polydor Records
Los Visitantes,Argentina,Universal Music Group
VERIDIA,United States of America,Warner Music Group
We Are Harlot,United States of America,Roadrunner Records
Hardline,United States of America,MCA Records
KMFDM,Germany,Metropolis Records
Fair,United States of America,Tooth & Nail Records
Southern All Stars,Japan,JVC Kenwood Victor Entertainment
Ocean Colour Scene,United Kingdom,Fontana
Eagles of Death Metal,United States of America,GUN Records
Taxi,Portugal,PolyGram
