col0,col1,col2
Klinikum der Uniersität München,1783.8,2078.58
Bayreut Medical Center,2309.2,1096.86
St Olav's Universiuy Hospital,11098.192,1379.66
St. Vincenius clinics,1803.6,762.705
Krankenhaus Barmherzige Brüger,3020.9999999999995,908.62
Klinikum Bogenhauten,1583.308,950.049
Klinikm Bielefeld,2610.4,1313.0
University Hospital of Dasel,7161.248,768.362
"sar Amper Clinic, East Munich",2411.9999999999995,1107.6999999999998
Heios Klinikum Wuppertal-Barmen,2480.0,1024.946
Kinikum Fürth,2433.677,772.542
Centre hospitalier de l'Universit de Montréal,10040.0,1255.223
