col0,col1,col2
Neelwafurat.com,1998-01-01,41093
NamePros,2003-01-01,34219
GoalNepal.com,2009-01-01,458908
Hipages Group,2004-01-01,322827
Armslist,2007-01-01,14089
Sportlobster,2013-01-01,1260170
Social Media Examiner,2009-10-01,7942
Junk Mail Publishing,1992-01-01,9311
FabFurnish.com,2012-01-01,660530
Cognician,2010-01-01,1097454
Docsity,2010-01-01,16164
eHarmony,2000-01-01,11574
Docstoc,2007-08-01,245867
Crowd Fusion,2012-01-01,73577
Chilltime,2007-02-01,3750709
CarComplaints.com,2000-01-01,30848
CafePress,1999-01-01,8701
CafeMom,2006-01-01,5509
