col0,col1,col2
Cap21,Boulogne-Billancourt,sustainable development
The Greens,Warsaw,sustainable development
Left-Green Movement,Reykjavík,feminism
Alliance '90/The Greens,Berlin,feminism
The Greens–Green Option,L'Hospitalet de Llobregat,environmental movement
Green Party of South Africa,"Noordhoek, Cape Town",environmentalism
The Greens–Green Alternative,Sant Feliu de Guíxols,environmentalism
Galician Ecologist Movement,A Coruña,environmentalism
The Greens–Ecologist Confederation of Catalonia,Barcelona,environmentalism
Partido Verde Eto-Ecologista,Montevideo,environmentalism
Greens New South Wales,Erskineville,green politics
Pacific Green Party,Eugene,green politics
Green Party of Minnesota,Saint Paul,green politics
Green Party of Albania,Tirana,green politics
The Ecology Party,Coventry,green politics
Australian Greens SA,Adelaide,green politics
Somalia Green Party,Mogadishu,green politics
Ecologists Greece,Athens,green politics
Partido Ecologista Radical Intransigente,Montevideo,green liberalism
Lithuanian Green Party,Vilnius,green liberalism
