col0,col1,col2
British High Commission Gaborone,Botswana,High Commissioner of the United Kingdom to Botswana
British High Commission Bridgetown,Barbados,High Commissioner of the United Kingdom to Barbados
British High Commission Windhoek,Namibia,High Commissioner of the United Kingdom to Namibia
British High Commission Freetown,Sierra Leone,High Commissioner of the United Kingdom to Sierra Leone
British High Commission Port Moresby,Papua New Guinea,High Commissioner of the United Kingdom to Papua New Guinea
British High Commission Nicosia,Republic of Cyprus,High Commissioner of the United Kingdom to Cyprus
British High Commission Yaounde,Cameroon,High Commissioner of the United Kingdom to Cameroon
British Deputy High Commission Kolkata,India,High Commissioner of the United Kingdom to India
British Deputy High Commission Hyderabad,India,High Commissioner of the United Kingdom to India
British Deputy High Commission Chennai,India,High Commissioner of the United Kingdom to India
