col0,col1,col2,col3
Lansdowne High School,Baltimore County Public Schools,1963-01-01,high school
La Quinta High School,Desert Sands Unified School District,1994-01-01,high school
John Hay High School,Cleveland Metropolitan School District,1929-01-01,high school
John Glenn High School,Norwalk–La Mirada Unified School District,1962-01-01,high school
Grand Valley High School,Grand Valley Local School District,2005-01-01,state school
Governor Thomas Johnson High School,Frederick County Public Schools,1966-09-06,state school
Glenelg High School,Howard County Public School System,1958-01-01,state school
GlenOak High School,Plain Local School District,2006-01-01,state school
Franklin High School,Elk Grove Unified School District,2002-01-01,state school
Fort Bragg High School,Fort Bragg Unified School District,1907-11-06,state school
Forest Grove High School,Forest Grove School District,1907-01-01,state school
Firestone High School,Akron Public Schools,1963-01-01,state school
Grand Valley High School,Grand Valley Local School District,2005-01-01,high school
