col0,col1,col2
Linnankasarmi hospital,Ernst Lohrmann,building protected by Decree 480/85 in Finland
old main building in Guards hospital quarters,National Board of Public Building,building protected by Decree 480/85 in Finland
main building in the former general hospital,Jac Ahrenberg,building protected by Decree 480/85 in Finland
new main building in the Guards hospital quarters,Evert Lagerspetz,building protected by Decree 480/85 in Finland
former hospital in Sjökulla Manor,National Board of Public Building,protected by the law on the protection of the architectural heritage in Finland
hospital staff building in the sniper battalion barracks,August Boman,protected by the law on the protection of the architectural heritage in Finland
hospital building in the sniper battalion barracks,August Boman,protected by the law on the protection of the architectural heritage in Finland
Cardiff Royal Infirmary,Edwin Seward,Grade II listed building
Marine Hospital,Ammi B. Young,place listed on the National Register of Historic Places
Hôtel-Dieu de Clermont-Ferrand,Jean Teillard,registered historic monument
