col0,col1,col2
Yerevan State Marionettes Theatre,Armenia,1987-01-01
Puppet Theatre Mostar,Bosnia and Herzegovina,1952-01-01
Loutkové divadlo,Czech Republic,1920-01-01
Divadlo loutek Ostrava,Czech Republic,1999-01-01
Grodno Regional Puppet Theatre,Belarus,1940-02-02
Münchner Marionettentheater,Germany,1900-11-04
Great Puppet Theatre,Russia,1913-01-01
Chuvash State Puppet Theater,Russia,1945-04-15
Théâtre de George Sand,France,1839-01-01
Borgobello Puppet Theatre,Italy,2012-01-01
Maska Theatre,Poland,2000-01-01
Teatr Lalki Tęcza,Poland,1966-01-01
