col0,col1,col2,col3
Dreher Breweries,1773-01-01,Hungary,SABMiller
Budweiser Budvar,1895-01-01,Czech Republic,Czech Republic
Namibia Breweries Limited,1920-01-01,Namibia,Ohlthaver & List
König Brauerei,1858-01-01,Germany,Bitburger brewery
Tempo Beer Industries,1952-01-01,Israel,Heineken
Kulmbacher Brewery,1846-01-01,Germany,Paulaner Brewery
Pardubický pivovar,1993-01-01,Czech Republic,Leoš Kvapil
Magic Hat Brewing Company,1994-01-01,United States of America,Florida Ice & Farm Co.
Lervig Aktiebryggeri,2003-01-01,Norway,Kristoffer Stensrud
Lvivska Brewery,1715-01-01,Ukraine,Carlsberg Ukraine
Westvleteren Brewery,1838-01-01,Belgium,Westvleteren Abbey
