col0,col1,col2
UAE Team Emirates,Mario Scirea,Carlo Saronni
Mitchelton-Scott,David McPartland,Shayne Bannan
Team Sunweb,Luke Roberts,Iwan Spekenbrink
Team Jumbo-Visma,Grischa Niermann,Richard Plugge
Team Ineos,Gabriel Rasch,Dave Brailsford
AG2R La Mondiale,Cyril Dessel,Vincent Lavenu
HTC-Highroad,Brian Holm,Bob Stapleton
Astana,Serguei Yakovlev,Alexander Vinokourov
Cycle Collstrop,Lucien Van Impe,Koen Terryn
Vacansoleil-DCM,Aart Vierhouten,Daan Luijkx
CCC Team,Fabio Baldato,Jim Ochowicz
Lotto-Soudal,Kurt Van De Wouwer,Marc Sergeant
