col0,col1,col2,col3,col4
Rising Sun Lodge No. 151,Zama,Grand Lodge of the Philippines,Japan,masonic lodge
Okinawa Lodge No. 118,Okinawa,Grand Lodge of the Philippines,Japan,masonic lodge
Cherry Blossom Lodge No. 42,Yokota Air Base,Prince Hall Freemasonry,Japan,masonic lodge
Revelation Lodge No. 97,Yokosuka,Prince Hall Freemasonry,Japan,masonic lodge
Genesis Lodge No. 89,Iwakuni,Prince Hall Freemasonry,Japan,masonic lodge
Touchon Lodge No. 106,Atsugi,Prince Hall Freemasonry,Japan,masonic lodge
Pride of the Orient Lodge No. 55,Camp Zama,Prince Hall Freemasonry,Japan,masonic lodge
Tomodachi Lodge No. 111,Sasebo,Prince Hall Freemasonry,Japan,masonic lodge
O'Misawa Lodge No. 54,Misawa,Prince Hall Freemasonry,Japan,masonic lodge
Loge la lumière du soleil levant,Gifu,Grand Orient arabe œcuménique,Japan,masonic lodge
Soleil Levant,Tokyo,Le Droit Humain,Japan,masonic lodge
