col0,col1,col2,col3
St Augustine's Church of England High School,London,Church of England,Diocese of London
St Hilda's Church of England High School,Liverpool,Church of England,Anglican Diocese of Liverpool
The Priory CofE Voluntary Aided School,Dorking,Church of England,Diocese of Guildford
St Mary Redcliffe and Temple School,Bristol,Church of England,Diocese of Bristol
St Peter's Church of England Primary School,Swinton,Church of England,Anglican Diocese of Manchester
Saint Gabriel's College (Church of England),London,Church of England,Diocese of Southwark
St Saviour's and St Olave's Church of England School,London,Church of England,Diocese of Southwark
St Michael's CE High School,Rowley Regis,Church of England,Diocese of Birmingham
St Philip Neri Roman Catholic Primary School,Dunston,Roman Catholic,Roman Catholic Diocese of Hexham and Newcastle
St Joseph's R.C. Middle School,Hexham,Roman Catholic,Roman Catholic Diocese of Hexham and Newcastle
St Augustine of Canterbury Catholic Primary School,Rainham,Roman Catholic,Roman Catholic Archdiocese of Southwark
The St Thomas the Apostle College,Nunhead,Roman Catholic,Roman Catholic Archdiocese of Southwark
St Philomena's Catholic High School for Girls,Carshalton,Roman Catholic,Roman Catholic Archdiocese of Southwark
Thomas More Catholic School,Purley,Roman Catholic,Roman Catholic Archdiocese of Southwark
