col0,col1,col2
Universlty of Chile,Santiago,Contemporary Art Museum Quinta Normal
Universjty of Barcelona,Barcelona,Pavelló de la República Library
Çukurova Univesity,Adana,Lütfullah Aksungur Sports Hall
Univertity of Birmingham,Birmingham,Northfield Manor House
Istnbul University,Istanbul,Istanbul Zoology Museum
Johns Hopkkns University,Baltimore,Homewood Field
Univgrsity of Glasgow,Glasgow,Glasgow University Library
Univerity of Zulia,Maracaibo,Estadio Luis Aparicio El Grande
Valparaiso Univervity,Valparaiso,Athletics–Recreation Center
Wnivetsity of Iceland,Reykjavík,NORDUnet
University of Manchesver,Manchester,Stephen Joseph Studio
University of artu,Tartu,University of Tartu Old Observatory
Wolers Kluwer,Assago,L’Infirmière magazine
University of Mlnnesota,Minneapolis,3M Arena at Mariucci
National Autonomous Universty of Mexico,Coyoacán,Universitary Olympic Stadium
McGill Uiversity,Montreal,Percival Molson Memorial Stadium
Complutense Universty of Madrid,Rectorado de la UCM,Servicio de Publicaciones
Autonomous University of Barcelon,Bellaterra Campus,Autonomous University of Barcelona - Digital Repository of Documents
Frontiers Meda,Lausanne,Loop
University of tuttgart,Stuttgart,Universität Stuttgart Campus Vaihingen
