col0,col1,col2
Fukushima Domain,Mutsu Province,Fukushima Castle
Yonezawa Domain,Dewa Province,Yonezawa Castle
Matsushiro Domain,Shinano Province,Matsushiro Castle
Takada Domain,Echigo Province,Takada Castle
Tatsuno Domain,Harima Province,Tatsuno Castle
Kariya Domain,Mikawa Province,Kariya Castle
Tsushima-Fuchū Domain,Tsushima Province,Kaneishi Castle
Kurume Domain,Chikugo Province,Kurume Castle
Sakura Domain,Shimōsa Province,Sakura Castle
Kubota Domain,Dewa Province,Kubota Castle
Tanaka Domain,Suruga Province,Tanaka Castle
Numazu Domain,Suruga Province,Numazu Castle
Kururi Domain,Kazusa Province,Kururi Castle
Ueda Domain,Shinano Province,Ueda Castle
Tsu Domain,Ise Province,Tsu Castle
Komoro Domain,Shinano Province,Komoro Castle
Inuyama Domain,Owari Province,Inuyama Castle
Akashi Domain,Harima Province,Akashi Castle
Kishū Domain,Kii Province,Wakayama Castle
Fukuoka Domain,Chikuzen Province,Fukuoka Castle
Tottori Domain,Inaba Province,Tottori Castle
Fukui Domain,Echizen Province,Fukui Castle
Karatsu Domain,Matsura District,Karatsu Castle
Fukuyama Domain,Bingo Province,Fukuyama Castle
Imabari Domain,Iyo Province,Imabari Castle
Ōgaki Domain,Mino Province,Ōgaki Castle
Satsuma Domain,Satsuma Province,Kagoshima Castle
Chōshū Domain,Nagato Province,Hagi Castle
Shibata Domain,Echigo Province,Shibata Castle
Ōzu Domain,Iyo Province,Ōzu Castle
Shimabara Domain,Hizen Province,Hinoe Castle
Okayama Domain,Bizen Province,Okayama Castle
Okazaki Domain,Mikawa Province,Okazaki Castle
Odawara Domain,Sagami Province,Odawara Castle
Hikone Domain,Ōmi Province,Hikone Castle
Iyo-Matsuyama Domain,Iyo Province,Matsuyama Castle
