col0,col1,col2
Rosas,1983-05-03,Belgium
Dominic Walsh Dance Theater,2002-01-01,United States of America
DanceAbility International,1987-01-01,United States of America
American Indian Dance Theatre,1987-01-01,United States of America
New Dance Group,1932-01-01,United States of America
Pilobolus,1971-01-01,United States of America
Chippendales,1979-01-01,United States of America
Spanish National Dance Company,1979-01-01,Spain
Ballet Nacional de España,1978-01-01,Spain
Rosemary Folk Dance Ensemble,1985-01-01,Hungary
Sankai Juku,1975-01-01,Japan
La La La Human Steps,1980-01-01,Canada
Les Grands Ballets Canadiens,1957-01-01,Canada
Saltatriculi,2001-01-01,Estonia
Damaged Goods,1994-01-01,Belgium
USA Freedom Kids,2010-01-01,United States of America
MeseMoa.,2012-01-01,Japan
Dairakudakan,1972-01-01,Japan
