col0,col1,col2
Greece women's national football team,association football,Natalia Chatzigiannidou
South Africa women's national association football team,association football,Janine van Wyk
Ghana women's national football team,association football,Mercy Myles
Slovenia women's national football team,association football,Dominika Čonč
Scotland women's national football team,association football,Rachel Corsie
Denmark women's national football team,association football,Pernille Harder
Poland women's national football team,association football,Patrycja Pożerska
Czech Republic women's national football team,association football,Lucie Voňková
Portugal women's national football team,association football,Cláudia Neto
New Zealand women's national football team,association football,Ali Riley
Iceland women's national football team,association football,Sara Björk Gunnarsdóttir
Belgium women's national football team,association football,Aline Zeler
Netherlands women's national football team,association football,Sari van Veenendaal
Faroe Islands women's national football team,association football,Rannvá B. Andreasen
Estonia women's national football team,association football,Kethy Õunpuu
Colombia women's national football team,association football,Natalia Gaitán
Spain women's national football team,association football,Verónica Boquete
Cameroon women's national association football team,association football,Christine Manie
Austria women's national football team,association football,Viktoria Schnaderbeck
Italy women's national football team,association football,Sara Gama
