col0,col1,col2
Sumiyoshi taisha,Sumiyoshi-zukuri,Sumiyoshi-ku
Hakone Shrine,Ishi-no-ma-zukuri,Hakone
Ebetsu Jinja,Shinmei-zukuri,Ebetsu
Kōra taisha,Ishi-no-ma-zukuri,Kurume
Kumano Hongū Taisha,Irimoya,Tanabe
Iwashimizu Hachiman-gū,Hachiman-zukuri,Yawata
Hirota Shrine,Shinmei-zukuri,Nishinomiya
Eda-jinja,Nagare-zukuri,Miyazaki
Hinokuma Shrine,Irimoya,Wakayama
Tosa jinja,Irimoya,Kōchi
Kunōzan Tōshō-gū,Ishi-no-ma-zukuri,Shizuoka
Ōasahiko Shrine,Nagare-zukuri,Tokushima Prefecture
Hikawa jinja,Nagare-zukuri,Ōmiya-ku
Kibitsu Jinja,Kibitsu-zukuri,Okayama Prefecture
Shirahige Jinja,Irimoya,Shiga Prefecture
Fujishiro-jinja,Nagare-zukuri,Wakayama Prefecture
Kasuga-taisha,Kasuga-zukuri,Nara Prefecture
Hirose Shrine,Kasuga-zukuri,Nara Prefecture
Isonokami Shrine,Nagare-zukuri,Nara Prefecture
Chichibu Shrine,Ishi-no-ma-zukuri,Saitama Prefecture
