col0,col1,col2,col3
Rapid Recognition of Corticosteroid Resistant or Sensitive Sepsis,RECORDS,fludrocortisone,corticosteroid
Yale-Harvard Hotel-based Closed-Loop Studies in Children (HY-GRAID),HY-GRAID,pancreatin,Type one diabetes mellitus
Hydroxocobalamin Approach to Reduction of Calprotectin With Butyrate for Ulcerative Colitis Research,HARBOUR,hydroxocobalamin,ulcerative colitis
Comparing NUC-1031 Plus Cisplatin to Gemcitabine Plus Cisplatin in Patients With Advanced Biliary Tract Cancer,NuTide:121,cisplatin,somatostatinoma
Description of Real World Antiviral Effectiveness and Sustainability of the 2-Drug Regimen Dolutegravir + Lamivudine in Untreated and Pre-treated Patients in Routine Clinical Care in Germany,URBAN,lamivudine,Two-drug regimens for treatment of na&iuml;ve HIV-1 infection and as maintenance therapy
Recurrence of Liver Malignancy After Ischemia/Reperfusion Injury,annie-liver,Liver Extracts in the Treatment of Malignant Disease,malignancy
Clobetasol Propionate Ophthalmic Nanoemulsion 0.05% for the Treatment of Inflammation and Pain Associated With Cataract Surgery (CLOSE-2),CLOSE-2,clobetasol,pain
Assessment of a Combined Strategy of SMC + Nutrients Supplementation to Tackle Malaria and Malnutrition,SMC-NUT,retinol,malnutrition
Efficacy of Diet and Hypnotic Suggestions or Telemedicine in Obesity Management,TASTY,hypnotics and sedatives,obesity
Effect of Bio-impedance Analysis and Vitamin D vs Usual Care on Left Ventricular Mass in Peritoneal Dialysis Patients: A Randomized Controlled Trial (FLUID Study),FLUID,"(5R)-24,25-Dihydroxyvitamin D",congestive heart failure
