col0,col1,col2
Team Motorola,Motorola,1981-01-01
IG-Sigma Sport,IG-Sigma Sport,2009-01-01
Selle Italia Ghezzi,Selle Italia Ghezzi,2000-01-01
CMAX Dila,CMAX Dila,2007-01-01
Team Neotel,Neotel,2007-01-01
Amaya Seguros,Fosforera-Vereco MG,1979-01-01
Plowman Craven-Evans Cycles,Plowman Craven-Madison,2006-01-01
Hong Kong,Hong Kong Pro,2005-01-01
Tianyoude Hotel Cycling Team,Qinghai Tianyoude,2009-01-01
Ed’ System ZVVZ,Ed System-ZVVZ,1998-01-01
Doha Team,Doha,2007-01-01
Pedaltech-Cyclingnews-Jako,DFL-Cyclingnews-Litespeed,2001-01-01
Noris Cycling,Noris cycling,1999-01-01
Health Mate-Cyclelive,Health Mate-Cyclelive Team,2018-01-01
Voster ATS Team,Voster ATS Team,2016-01-01
Pezula Racing,Pezula Racing,2008-01-01
Saturn Cycling Team,Saturn Cycling Team,1992-01-01
Team Shaklee,Team Shaklee,1987-01-01
Team Specialized Designs for Women,Team Specialized Designs for Women,2002-01-01
Gewiss-Bianchi,San Giacomo-Benotto,1973-01-01
