col0,col1,col2,col3
Roman Catholic Diocese of Vila Real,Portuguese,Vila Real,Roman Catholic Diocese of Lamego
Roman Catholic Diocese of Fidenza,Italian,Fidenza,Roman Catholic Diocese of Parma
Roman Catholic Diocese of Vila Real,Portuguese,Vila Real,Roman Catholic Archdiocese of Braga
Roman Catholic Diocese of Viana do Castelo,Portuguese,Viana do Castelo,Roman Catholic Archdiocese of Braga
Roman Catholic Diocese of Viseu,Portuguese,Viseu,Roman Catholic Archdiocese of Braga
Roman Catholic Diocese of Tui-Vigo,Spanish,Vigo,Roman Catholic Archdiocese of Braga
Roman Catholic Diocese of Canarias,Spanish,Las Palmas de Gran Canaria,Rubicon
Roman Catholic Diocese of Vila Real,Portuguese,Vila Real,Roman Catholic Diocese of Bragança-Miranda
Roman Catholic Diocese of Saint-Flour,French,Saint-Flour,Roman Catholic Archdiocese of Clermont
Roman Catholic Diocese of Moulins,French,Moulins,Roman Catholic Archdiocese of Clermont
"Roman Catholic Diocese of Guarda, Portugal",Portuguese,Guarda,Roman Catholic Diocese of Viseu
Roman Catholic Diocese of Lamego,Portuguese,Lamego,Roman Catholic Diocese of Viseu
Roman Catholic Diocese of Solsona,Spanish,Solsona,Roman Catholic Diocese of Vic
Roman Catholic Diocese of Carpi,Italian,Carpi,Roman Catholic Diocese of Reggio Emilia-Guastalla
