col0,col1,col2,col3
Via Di Maccarese,Fiumicino,Italy,liceo classico
Carlo Troya,Andria,Italy,liceo classico
Liceo Ginnasio Statale F. Petrarca,Arezzo,Italy,liceo classico
Liceo G. Carducci,Comiso,Italy,liceo classico
Liceo Classico  Flaminio,Vittorio Veneto,Italy,liceo classico
Matteo Ricci,Macerata,Italy,liceo classico
Polo Liceale Statale Saffo,Roseto degli Abruzzi,Italy,liceo classico
Lic. Cl. Ling. Sc. Umane F. De Sanctis,Trani,Italy,liceo classico
Giuseppe Solimene,Lavello,Italy,liceo classico
A. Mancinelli,Velletri,Italy,liceo classico
Lc/Ls Giorgione,Castelfranco Veneto,Italy,liceo classico
Liceo Classico E Linguistico Secusio,Caltagirone,Italy,liceo classico
