col0,col1,col2,col3
Roman Catholic Archdiocese of Antofagasta,594755,Chile,Antofagasta
Roman Catholic Archdiocese of Tunis,11000000,Tunisia,Tunis
Roman Catholic Archdiocese of Ancona-Osimo,223923,Italy,Ancona
Roman Catholic Archdiocese of Zadar,169074,Croatia,Zadar
Roman Catholic Archdiocese of Siena-Colle di Val d'Elsa-Montalcino,183154,Italy,Siena
Roman Catholic Archdiocese of Nassau,354000,Bahamas,Nassau
Roman Catholic Archdiocese of Birmingham,5455000,United Kingdom,Birmingham
Roman Catholic Archdiocese of Athens,6285000,Greece,Athens
Roman Catholic Archdiocese of Tokyo,19383095,Japan,Tokyo
Archdiocese of Manila,3670000,Philippines,Manila
Roman Catholic Archdiocese of Zagreb,1211298,Croatia,Zagreb
Roman Catholic Archdiocese of Bombay,21901620,India,Mumbai
Roman Catholic Archdiocese of San Antonio,2458351,United States of America,San Antonio
Roman Catholic Archdiocese of Milan,5334788,Italy,Milan
Roman Catholic Archdiocese of Paris,2212851,France,Paris
Roman Catholic Archdiocese of Los Angeles,11599000,United States of America,Los Angeles
Roman Catholic Archdiocese of Belém do Pará,2342061,Brazil,Belém
Roman Catholic Archdiocese of Botucatu,557000,Brazil,Botucatu
Archdiocese of Cotabato,2202000,Philippines,Cotabato City
Roman Catholic Archdiocese of Kasama,1290000,Zambia,"Kasama, Zambia"
