col0,col1,col2
Prince of Peace Catholic School,255 Alton Towers Circle,1988-01-01
St. Ignatius of Loyola Catholic School,2350 McCowan Road,1973-09-01
Immaculate Heart High School,"5515 Franklin Avenue, Los Angeles, California 90028",1906-01-01
The Woods Academy,"6801 Greentree Rd, Bethesda, MD 20817",1975-01-01
Santa Isabel College Manila,210 Taft Avenue,1632-01-01
Reitz Memorial High School,"1500 Lincoln Avenue, Evansville, IN 47714",1925-01-01
Mary Ward Catholic Secondary School,3200 Kennedy Road,1985-01-01
Iona Preparatory School,"255 Wilmot Road, New Rochelle, NY 10804",1916-01-01
Father Michael McGivney Catholic Academy,5300 14th Avenue,1992-01-01
"Our Lady of Mercy College, Australind","100 Leisure Drive, Australind, Western Australia 6233",2020-01-01
St. Pius X Catholic School,71 Jane Street,1922-01-01
St. Elizabeth Seton Catholic School,25 Havenview Road,1985-01-01
Daramalan College,121 Cowper Street,1962-01-01
