col0,col1,col2,col3,col4
Poronaysky District,Sakhalin Oblast,Magadan Time,Russia,7280.2
Makarovsky District,Sakhalin Oblast,Magadan Time,Russia,2148.43
Kholmsky District,Sakhalin Oblast,UTC+11:00,Russia,2279.0
Alexandrovsk-Sakhalinsky District,Sakhalin Oblast,UTC+11:00,Russia,4777.4
Asbest Urban Okrug,Sverdlovsk Oblast,UTC+05:00,Russia,767.9
Artyomovsky District,Sverdlovsk Oblast,UTC+05:00,Russia,2027.4
Revda Urban Okrug,Sverdlovsk Oblast,UTC+05:00,Russia,944.99
Lysvensky Urban Okrug,Perm Krai,UTC+05:00,Russia,3700.0
Resort Town of Sochi (municipal formation),Krasnodar Krai,UTC+03:00,Russia,3502.0
"Sokolsky District, Nizhny Novgorod Oblast",Nizhny Novgorod Oblast,UTC+03:00,Russia,2096.0
Borsky District,Nizhny Novgorod Oblast,UTC+03:00,Russia,3584.28
Shakhunya Urban Okrug,Nizhny Novgorod Oblast,UTC+03:00,Russia,2594.0
Vyksa Urban Okrug,Nizhny Novgorod Oblast,UTC+03:00,Russia,1865.64
Kulebaksky District,Nizhny Novgorod Oblast,UTC+03:00,Russia,922.39
Navashinsky District,Nizhny Novgorod Oblast,UTC+03:00,Russia,1277.48
Mytishchinsky District,Moscow Oblast,UTC+03:00,Russia,431.16
