col0,col1,col2
Apostolic Vicariate of Pucallpa,Catholicism,Augusto Martín Quijano Rodríguez
Apostolic Vicariate of Donkorkrom,Catholicism,John Alphonse Asiedu
Apostolic Vicariate of Camiri,Catholic Church,Jesús Galeote Tormo
Apostolic Vicariate of Hosanna,Catholicism,Seyoum Franso Noel
Apostolic Vicariate of Puerto Princesa,Catholic Church,Socrates Mesiona
Apostolic Vicariate of Ingwavuma,Catholicism,Siegfried Mandla Jwara
Apostolic Vicariate of Puerto Ayacucho,Catholic Church,Jonny Eduardo Reyes Sequera
Roman Catholic Apostolic Vicariate of Anatolia,Catholic Church,Paolo Bizzeti
Apostolic Vicariate of Tierradentro,Catholic Church,Oscar Augusto Múnera Ochoa
Apostolic Vicariate of Tripoli,Catholic Church,George Bugeja
Apostolic Vicariate of Tucupita,Catholic Church,Ernesto José Romero Rivas
Apostolic Vicariate of Bontoc-Lagawe,Catholic Church,Valentin Cabbigat Dimoc
Apostolic Vicariate of Reyes,Catholic Church,Waldo Rubén Barrionuevo Ramírez
Apostolic Vicariate of Soddo,Catholicism,Tsegaye Keneni Derera
Apostolic Vicariate of Chaco Paraguayo,Catholic Church,Gabriel Escobar
Apostolic Vicariate of Inírida,Catholic Church,Joselito Carreño Quiñonez
Roman Catholic Apostolic Vicariate of Tabuk,Catholic Church,"Prudencio Padilla Andaya, Jr."
Roman Catholic Diocese of Bluefields,Catholic Church,Pablo Ervin Schmitz Simon
Apostolic Vicariate of Paksé,Catholic Church,Louis-Marie Ling Mangkhanekhoun
Apostolic Vicariate of Makokou,Catholicism,Joseph Koerber
