col0,col1,col2,col3,col4
Club de remo Ciudad de Sevilla,Spain,2000-11-13,rowing,Seville
Guadalquivir '86 Rowing Club,Spain,1986-01-01,rowing,Seville
Remeros del Nalón,Spain,1994-01-01,rowing,Asturias
Sanpedrotarra Arraun Elkartea,Spain,1958-01-01,rowing,Pasai San Pedro
Club Remo Olímpico Orio,Spain,1965-01-01,rowing,Aia
Sociedad Deportiva Tirán,Spain,1993-01-01,rowing,Moaña
Club de Remo Pontejos,Spain,1964-01-01,rowing,Marina de Cudeyo
Club de Remo Ciervana,Spain,1976-01-01,rowing,Zierbena
Sociedad Deportiva de Remo Astillero,Spain,1966-01-01,rowing,El Astillero
Club de Remo Colindres,Spain,1988-01-01,rowing,Colindres
Sociedad Deportiva Santoña Club de Remo,Spain,1979-01-01,rowing,Santoña
Club de Remo Mecos,Spain,1980-01-01,rowing,O Grove
