col0,col1,col2
Federação Portuguesa de Badminton,1954-01-01,Portugal national badminton team
Polski Związek Badmintona,1977-01-01,Poland national badminton team
Norges Badminton Forbund,1938-01-01,Norway national badminton team
Badminton Savez Crne Gore,2007-01-01,Montenegro national badminton team
Moldavian Badminton Federation,1992-01-01,Moldova national badminton team
Badminton Malta,1970-01-01,Malta national badminton team
Macedonian Badminton Federation,2003-01-01,Macedonia national badminton team
Fédération Luxembourgeoise de Badminton,1978-01-01,Luxembourg national badminton team
Lietuvos badmintono federacija,1962-05-01,Lithuania national badminton team
Liechtensteiner Badminton Verband,1986-01-01,Liechtenstein national badminton team
