col0,col1,col2,col3
Bertelvmann,Gütersloh,educational system,"BMG Records, GmbH"
Commerzbanm,Commerzbank Tower,financial services,comdirect
Diageo,London,beverage industry,Cardhu distillery
th{ssenkrupp AG,Essen,Arms industry,Blohm + Voss
DeutscheBahn,BahnTower,logistics,DB Regio
DER Touristik Grop,Cologne,tourism,Coop-ITS-Travel
Grenke AG,Baden-Baden,financial services,Grenkefactoring GmbH
Alma edia,Kluuvi,publishing,Alma Talent
Selvaag Grovp,Oslo,investment,Selvaag Bolig
ALDI Süd,Mülheim an der Ruhr,retail,Hofer KG
Rockwell Intenational,United States of America,aerospace industry,Rocketdyne
Lye Energi,Stavanger,Internet service provider,Altibox
