col0,col1,col2
Fetzenhexen Bösenreutin,Sigmarszell,Bösenreutin
Gorillaclub Russenried,Neukirch,Oberrussenried
Feuerpudel Reisensburg,Günzburg,Reisensburg
Därles Bärbla Oberelchingen,Elchingen,Oberelchingen
Faschings-Club Alde Bumbl Eggenstein,Eggenstein-Leopoldshafen,Eggenstein
Filzinger Grias Boale,Altenstadt,Filzingen
CVB Wobachspatzen 60,Bietigheim-Bissingen,Bietigheim
Gelruewe-Ritter Münchweier,Ettenheim,Münchweier
Heimbacher Waldteufel,Teningen,Heimbach
Dennenberghexen Neustadt,Titisee-Neustadt,Neustadt (Schwarzwald)
Glonki-Gilde Villingen,Villingen-Schwenningen,Villingen
Gägsnasen Villingen,Villingen-Schwenningen,Villingen
