col0,col1,col2
Vegas Golden Knights,Pacific Division,2017-10-01
HC Kopřivnice,Czech Ice Hockey Association,1932-01-01
HC Pubec Plzeň,Czech Ice Hockey Association,1998-01-01
VTJ Hodonín,Czech Ice Hockey Association,1958-01-01
OLH Spartak Soběslav,Czech Ice Hockey Association,1929-01-01
HC Stadion Litoměřice,Czech Ice Hockey Association,1971-01-01
ZJS Zbrojovka Spartak Brno,Czech Ice Hockey Association,1910-01-01
Ritten Sport,Climate Alliance,1984-01-01
HC ZUBR Přerov,Czech Ice Hockey Association,1928-01-01
HC Vlci Jablonec nad Nisou,Czech Ice Hockey Association,1996-01-01
HC Tábor,Czech Ice Hockey Association,1921-01-01
HC Benátky nad Jizerou,Czech Ice Hockey Association,1934-01-01
VHK Vsetín,Czech Ice Hockey Association,1934-01-01
Orli Znojmo,Czech Ice Hockey Association,1933-01-01
HC Wikov Hronov,Czech Ice Hockey Association,1937-01-01
Piráti Chomutov,Czech Ice Hockey Association,1945-01-01
HK Jestřábi Prostějov,Czech Ice Hockey Association,1913-01-01
IHC Písek,Czech Ice Hockey Association,1990-01-01
HC Bílí Tygři Liberec,Czech Ice Hockey Association,1956-01-01
HC Vrchlabí,Czech Ice Hockey Association,1948-01-01
