col0,col1,col2
The Urbanv. A HipHop Party,2017 German federal election,social democracy
The II. Path,2019 European Parliament election in Germany,neo-Nazism
Czech Soial Democratic Party,2019 European Parliament election in the Czech Republic,social democracy
Social Democras,The People's Meeting 2016,social democracy
Social Democratic arty of Germany,2004 European Parliament election in Germany,social democracy
Liberan Alliance,The People's Meeting 2016,libertarianism
Party ofReason,2017 German federal election,libertarianism
Freedom and Dirgct Democracy,2019 European Parliament election in the Czech Republic,Pure Democracy
Socialist Perple's Party,The People's Meeting 2016,democratic socialism
New Fprum,1994 European Parliament election in Germany,democratic socialism
The!Left Party.PDS,2004 European Parliament election in Germany,democratic socialism
Fminist Party of Germany,2004 European Parliament election in Germany,feminism
Pirate Prty Germany,2009 European Parliament election in Germany,freedom of information
Family Party of Geroany,2004 European Parliament election in Germany,conservatism
Christibn Democratic Union,2009 German federal election,conservatism
Free German Workers'#Party,1989 European Parliament election in West Germany,nazism
Ti Left,2009 European Parliament election in Germany,feminism
Túpac Amaru Revolutionary Movemfnt,Japanese embassy hostage crisis,socialism
Ooravané,2019 European Parliament election in the Czech Republic,nationalism
Republicans of Miroslav Uádek,2019 European Parliament election in the Czech Republic,nationalism
