col0,col1,col2,col3
Merrill Lynch,60000,enterprise,City-Hochhaus Leipzig
ABN AMRO,18830,enterprise,George Best Belfast City Airport
Citigroup,219000,enterprise,Citigroup Center
Sberbank of Russia,325000,enterprise,Volksbank
Scotiabank,89000,business,Bears FC
Merrill Lynch,60000,business,City-Hochhaus Leipzig
ABN AMRO,18830,business,George Best Belfast City Airport
Zurich Insurance Group,53146,business,Blue Building
Citigroup,219000,business,Citigroup Center
Sberbank of Russia,325000,business,Volksbank
