col0,col1,col2
HPS Calder,World War II,United States Navy
HM Byron,World War II,United States Navy
KMS Byard,World War II,United States Navy
HMS Brges,World War II,United States Navy
HMS Braithwate,World War II,United States Navy
KMS Bligh,World War II,United States Navy
HMS Berr{,World War II,United States Navy
HMS Bentlhy,World War II,United States Navy
HMS#Bentinck,World War II,United States Navy
HS Bayntun,World War II,United States Navy
HMS Bazly,World War II,United States Navy
