col0,col1,col2,col3
Zimbabwean cricket team in Bangladesh in 2009–10,2009-11-05,2009-2010 one-year-period,Bangladesh national cricket team
Indian cricket team in Bangladesh in 2009–10,2010-01-28,2009-2010 one-year-period,Bangladesh national cricket team
English cricket team in Bangladesh in 2010,2010-03-24,2009-2010 one-year-period,Bangladesh national cricket team
Zimbabwean cricket team in Bangladesh in 2006–07,2006-12-08,2006-2007 one-year-period,Bangladesh national cricket team
Scottish cricket team in Bangladesh in 2006–07,2006-12-17,2006-2007 one-year-period,Bangladesh national cricket team
Zimbabwean cricket team in Bangladesh in 2004–05,2005-01-31,2004-2005 one-year-period,Bangladesh national cricket team
Indian cricket team in Bangladesh in 2004–05,2004-12-27,2004-2005 one-year-period,Bangladesh national cricket team
Sri Lankan cricket team in Bangladesh in 1984–85,1985-03-17,1984-1985 one-year-period,Sri Lanka national cricket team
Sri Lankan cricket team in Bangladesh in 1977–78,1978-01-26,1977-1978 one-year-period,Sri Lanka national cricket team
Sri Lankan cricket team in Bangladesh in 2008–09,2009-01-14,2008-2009 one-year-period,Sri Lanka national cricket team
